15673,paleontologist,n,,701,0.87,M,,toefl,,
15674,whack,n,,654,0.94,,1,,重打,vt. 重打；猛击；击败；削减
15675,bicker,v,,653,0.94,,1,toefl,闪动,vi. 闪动；斗嘴；潺潺而流
15676,overflow,n,,661,0.93,,1,cet6 ky toefl ielts,溢出,vi. 溢出；泛滥；充溢
15677,tenderly,r,,718,0.85,F,,,温和地,adv. 温和地；体贴地；柔和地
15678,bemoan,v,,653,0.94,,1,,惋惜,vt. 惋惜；为…恸哭
15679,out-of-state,j,,742,0.83,,,,,
15680,clique,n,,668,0.92,,1,,派系,n. 派系；私党；阀；小圈子
15681,pedophile,n,,720,0.85,S,,,,
15682,adversarial,j,,677,0.9,A,,,,
15683,cluttered,j,,665,0.92,F,,,,
15684,lingerie,n,,675,0.91,M,1,,女用贴身内衣裤,n. 女用贴身内衣裤
15685,spinner,n,,717,0.85,,,,纺纱工人,n. 纺纱工人；旋床工人；纺纱机；旋式诱饵
15686,savory,j,,685,0.89,M,,,可口的,adj. 可口的；风味极佳的；味美的
15687,moisten,v,,674,0.91,M,,toefl,弄湿,vt. 弄湿；使…湿润
15688,slant,n,,652,0.94,,1,toefl,观点,n. 观点；偏见；倾斜
15689,carnivore,n,,744,0.82,,1,toefl,,
15690,bonnet,n,,692,0.88,F,1,,软帽,n. 软帽；阀盖
15691,piston,n,,708,0.86,M,1,cet6 ky ielts,活塞,n. 活塞
15692,palsy,n,,668,0.92,,,,麻痹,n. 麻痹，麻痹状态；中风
15693,meatball,n,,687,0.89,,,,肉丸子,n. 肉丸子；[美俚]笨蛋；乏味的人；[美俚]“肉丸旗”（指日本国旗）
15694,lukewarm,j,,651,0.94,,1,,微温的,adj. 微温的；冷淡的；不够热心的
15695,barbaric,j,,650,0.94,,1,,野蛮的,adj. 野蛮的，粗野的；原始的
15696,obsess,v,,658,0.93,,2,ky toefl ielts,迷住,vt. 迷住，缠住；使…着迷；使…困扰
15697,racetrack,n,,668,0.91,,,,,
15698,leaf,v,,673,0.91,F,3,cet4 cet6 ky zk gk,叶子,n. 叶子；（书籍等的）一张；扇页
15699,wiper,n,,674,0.91,F,,,擦拭之物,n. 擦拭之物；弧刷；滑动片；擦拭者；手帕
15700,perk,v,,671,0.91,F,1,,昂首,vi. 昂首；振作
15701,paprika,n,,730,0.84,M,,,辣椒粉,n. 辣椒粉；红辣椒
15702,marshmallow,n,,678,0.9,,,,,
15703,offbeat,j,,677,0.9,N,,,离奇的,adj. 离奇的；标新立异的；[音]弱拍的
15704,valued,j,,675,0.9,A,,,贵重的,adj. 贵重的；宝贵的；经估价的；重要的
15705,lurid,j,,651,0.94,,1,,火烧似的,adj. 火烧似的；可怕的，耸人听闻的；苍白的；血红的；华丽而庸俗的
15706,salvage,n,,704,0.87,,2,toefl ielts,打捞,n. 打捞；海上救助；抢救财货；救难的奖金
15707,disinterested,j,,664,0.92,A,,toefl,无私的,adj. 无私的；公正的；冷漠的；廉洁的
15708,acquiesce,v,,657,0.93,A,,,勉强同意,vi. 勉强同意；默许
15709,kinetic,j,,665,0.92,A,,cet6 toefl,运动的,adj. 运动的；活跃的
15710,serial,n,,693,0.88,,2,ky ielts,连续的,adj. 连续的；连载的；分期偿还的
15711,sticking,j,,655,0.93,,,,粘的,adj. 粘的；有粘性的
15712,brewery,n,,687,0.89,,1,gk,啤酒厂,n. 啤酒厂
15713,pelt,v,,662,0.92,F,1,,攻击或投掷,vt. 攻击或投掷；剥皮
15714,inferiority,n,,698,0.87,A,,cet6 toefl,次等,n. 次等；自卑；下部；下属
15715,musket,n,,737,0.83,F,1,,步枪,n. 步枪；滑膛枪，毛瑟枪
15716,laureate,n,,657,0.93,,,,戴桂冠的,adj. 戴桂冠的；荣誉的
15717,bubbly,j,,672,0.91,M,1,,起泡的,adj. 起泡的；多泡的
15718,self-evident,j,,681,0.89,A,1,,,
15719,puck,n,,699,0.87,N,,,顽皮的小妖精,n. 顽皮的小妖精；冰球（由硬橡胶制成）；（英）鼠状定位器；欧夜莺；脾脱疽
15720,cleat,n,,718,0.85,M,,,,
15721,woodwork,n,,661,0.92,,1,,木制品,n. 木制品；木工活
15722,disservice,n,,652,0.93,,,cet6,伤害,n. 伤害；帮倒忙的行为；不亲切的行为；虐待
15723,pueblo,n,,727,0.84,A,,toefl,印第安人村庄,n. 印第安人村庄；普韦布洛（美国科罗拉多州中部一城市）
15724,peppermint,n,,698,0.87,M,1,,胡椒薄荷,n. 胡椒薄荷；[植]薄荷；薄荷油；薄荷糖（等于mint）
15725,eight-year-old,j,,660,0.92,,,,,
15726,additive,j,,697,0.87,A,1,toefl,添加剂,n. 添加剂，添加物
15727,greased,j,,731,0.83,M,,,灌足酒的,adj. 灌足酒的；患踵炎症的；醉的；加过润滑脂的
15728,anguished,j,,651,0.94,,1,,极度痛苦的,adj. 极度痛苦的
15729,droop,v,,710,0.86,F,1,,下垂,vi. 下垂；萎靡；凋萎
15730,unzip,v,,716,0.85,F,,,,
15731,goalie,n,,711,0.86,N,,,守门员,n. 守门员（等于goalkeeper）
15732,middle-income,j,,667,0.91,,,,,
15733,tome,n,,650,0.94,,1,,册,n. 册；大本书
15734,side-by-side,r,,662,0.92,,,,,
15735,outlandish,j,,645,0.94,,1,,奇异的,adj. 奇异的；异国风格的；偏僻的；古怪的
15736,satanic,j,,684,0.89,,,,邪恶的,adj. 邪恶的；魔鬼的
15737,coed,j,,694,0.88,,,,男女同校的,adj. 男女同校的
15738,invocation,n,,690,0.88,A,,toefl,祈祷,n. 祈祷；符咒
15739,craftsmanship,n,,683,0.89,M,1,,,
15740,objectionable,j,,656,0.93,A,,,会引起反对的,adj. 会引起反对的；有异议的；讨厌的
15741,scotch,n,,718,0.85,F,1,toefl,弄伤,vi. 弄伤；制止转动；扑灭；镇压
15742,blazing,j,,666,0.91,F,,toefl,燃烧的,adj. 燃烧的；强烈的；闪耀的
15743,skipper,n,,682,0.89,,2,,船长,n. 船长；机长；队长
15744,Caucasian,n,,688,0.88,A,1,,,
15745,avant-garde,n,,725,0.84,A,1,toefl,先锋派,n. 先锋派；前卫派
15746,scalpel,n,,725,0.84,,,ielts,解剖刀,n. 解剖刀；外科手术刀
15747,paraphernalia,n,,645,0.94,,1,ielts,,
15748,underclass,n,,697,0.87,,1,,下层阶级,n. 下层阶级，下层社会；一、二年级学生
15749,blacken,v,,658,0.92,F,1,,使变黑,vt. 使变黑；诽谤，诋毁
15750,sterling,n,,668,0.91,M,4,ielts,英币的,adj. 英币的；纯正的；纯银制的
15751,rye,n,,660,0.92,,1,,黑麦,n. 黑麦；吉卜赛绅士
15752,belt,v,,662,0.92,F,3,cet4 ky toefl gk,地带,n. 地带；带；腰带
15753,acceptability,n,,791,0.77,A,,,可接受性,n. 可接受性；可容许性
15754,accolade,[PL],n,651,0.93,,1,,荣誉称号授予仪式,n. 荣誉称号授予仪式；荣誉；连谱号；称赞
15755,bogey,n,,711,0.85,N,1,,妖怪,n. 妖怪；可怕的人
15756,hushed,j,,682,0.89,F,1,,,
15757,incubator,n,,682,0.89,,,,孵卵器,n. 孵卵器；早产儿保育器；细菌培养器；保温箱
15758,recast,v,,663,0.91,A,,,重铸,vt. 重铸；彻底改动
15759,poodle,n,,677,0.9,F,1,,狮子狗,n. 狮子狗
15760,twine,n,,678,0.89,,,toefl,使缠绕,vt. 使缠绕；使交织；编饰
15761,potion,n,,672,0.9,F,1,ielts,一剂,n. 一剂；一服；饮剂
15762,hoot,v,,697,0.87,F,1,,鸣响,n. 鸣响；嘲骂声；汽笛响声
15763,poacher,n,,694,0.87,,,,偷猎者,n. 偷猎者；侵入者；炖蛋锅
15764,airman,n,,673,0.9,,1,,飞行员,n. 飞行员，空军士兵
15765,subsume,v,,717,0.85,A,,,把……归入,vt. 把……归入；把……包括在内
15766,lucid,j,,669,0.91,,1,ielts,易懂的,adj. 易懂的；明晰的；透明的；头脑清楚的
15767,meteorologist,n,,687,0.88,,,toefl,,
15768,drafting,n,,656,0.92,A,,,制图,n. 制图；起草；拖拽
15769,stay-at-home,j,,684,0.89,M,,,,
15770,tic,n,,687,0.88,,,,抽搐,n. 抽搐；痉挛；技术情报中心
15771,sorority,n,,666,0.91,,,,妇女联谊会,n. 妇女联谊会；女学生联谊会
15772,forthright,j,,641,0.94,,1,toefl,直率的,adj. 直率的；直截了当的
15773,fleck,n,,688,0.88,F,1,toefl,斑点,n. 斑点；微粒，小片
15774,louse,n,,699,0.87,,1,,虱子,n. 虱子；寄生虫；卑鄙的家伙
15775,exponentially,r,,653,0.93,,,,,
15776,refuel,v,,657,0.92,,1,,补给燃料,vt. 补给燃料
15777,raincoat,n,,701,0.86,F,1,ielts zk gk,,n. （美）雨衣
15778,underage,j,,669,0.9,,,,未成年的,adj. 未成年的
15779,scrapbook,n,,670,0.9,,,,剪贴簿,n. 剪贴簿
15780,varnish,n,,718,0.84,M,1,toefl,虚饰,n. 虚饰；光泽面；亮光漆，清漆
15781,retrain,v,,656,0.92,,1,,重新教育,vt. 重新教育；再教育
15782,consumerism,n,,673,0.9,A,1,,保护消费者利益运动,n. 保护消费者利益运动；用户至上主义
15783,maiden,n,,683,0.89,F,1,cet6 ky ielts,未婚的,adj. 未婚的，处女的；初次的
15784,prey,v,,644,0.94,,2,cet6 ky toefl ielts,捕食,vi. 捕食；掠夺；折磨
15785,outlying,j,,645,0.94,,1,toefl ielts,边远的,adj. 边远的；无关的
15786,sadistic,j,,666,0.91,,1,,残酷成性的,adj. 残酷成性的；虐待狂的
15787,condensed,j,,667,0.91,A,,,浓缩的,adj. 浓缩的；扼要的
15788,wart,n,,674,0.9,M,1,,[医]疣,n. [医]疣（等于verruca）；[植]树瘤；缺点
15789,bingo,n,,678,0.89,,1,gk,宾戈游戏,n. 宾戈游戏
15790,arch,j,,663,0.91,,2,cet6 ky toefl ielts gk,拱门,n. 拱门；弓形，拱形
15791,matching,n,,676,0.89,A,1,toefl ielts,相配的,adj. 相配的；相称的；一致的
15792,wryly,r,,672,0.9,F,,,,
15793,query,v,,663,0.91,A,2,toefl,疑问,n. 疑问，质问；疑问号
15794,devaluation,n,,696,0.87,A,,,货币贬值,n. 货币贬值
15795,philanthropic,j,,661,0.91,,,cet6,博爱的,adj. 博爱的；仁慈的
15796,homophobia,n,,721,0.84,A,1,,,
15797,directional,j,,690,0.87,A,,,方向的,adj. 方向的
15798,earnestly,r,,662,0.91,F,,,诚挚地,adv. 诚挚地；认真地
15799,scum,n,,664,0.91,F,1,ielts,浮渣,n. 浮渣；泡沫；糟粕
15800,annexation,n,,710,0.85,N,,,合并,n. 合并；附加物
15801,moisturizer,n,,761,0.79,M,,,,
15802,moron,n,,687,0.88,F,,toefl,痴愚者,n. 痴愚者；笨人；[口]傻瓜
15803,uptown,r,,658,0.92,,1,,住宅区,n. 住宅区
15804,charged,j,,657,0.92,,1,,[物]带电的,adj. [物]带电的；气氛紧张的；充满感情的
15805,heinous,j,,649,0.93,,,,可憎的,adj. 可憎的；极凶恶的
15806,insulated,j,,675,0.89,M,,,隔热的,adj. 隔热的；绝缘的
15807,roach,n,,698,0.86,F,3,,,n. （美）蟑螂；[鱼]斜齿鳊
15808,slider,n,,676,0.89,,,,[电]滑动器,n. [电]滑动器；滑雪者；会滚动之物
15809,saver,n,,672,0.9,M,,,救助者,n. 救助者；节俭的人；节约装置
15810,depreciation,n,,707,0.85,A,,toefl,折旧,n. 折旧；贬值
15811,jerky,j,,667,0.9,F,1,,急动的,adj. 急动的；不平稳的；抽筋的
15812,cast-iron,j,,663,0.91,M,,toefl,铸铁的,adj. 铸铁的；坚固的；顽强的；严格的
15813,Scot,n,,739,0.82,,,,税赋,n. 税赋，税金
15814,spurn,v,,699,0.86,,1,,唾弃,vt. 唾弃；冷落；一脚踢开
15815,unwarranted,j,,648,0.93,,1,,无保证的,adj. 无保证的；无根据的
15816,acquittal,n,,681,0.88,,,,赦免,n. 赦免；无罪开释；履行；尽职；（债务等的）清偿
15817,lyric,j,,697,0.86,A,2,toefl,抒情的,adj. 抒情的；吟唱的
15818,predetermined,j,,690,0.87,A,,,业已决定的,adj. 业已决定的；先已决定的
15819,transformative,j,,697,0.86,A,,,变化的,adj. 变化的，变形的；有改革能力的
15820,pander,v,,657,0.92,,1,,勾引,vi. 勾引；迎合；怂恿；拉皮条
15821,motivator,n,,658,0.91,A,,,,
15822,wistful,j,,656,0.92,F,1,toefl,渴望的,adj. 渴望的；留恋的；沉思的
15823,turnip,n,,703,0.86,,1,cet4 cet6,芜菁甘蓝,n. 芜菁甘蓝，大头菜；萝卜
15824,entomologist,n,,721,0.83,A,,,,
15825,boater,n,,743,0.81,M,,,硬草帽,n. 硬草帽；乘船的人
15826,filth,n,,664,0.91,F,1,cet6 ielts,猥亵,n. 猥亵；污秽；不洁；肮脏
15827,avenge,v,,646,0.93,,1,,替…报仇,vt. 替…报仇
15828,unfurl,v,,658,0.91,F,1,,,
15829,autistic,j,,672,0.89,,,,[心]孤僻的,adj. [心]孤僻的；[心]孤独症的
15830,slimy,j,,669,0.9,F,,toefl,黏滑的,adj. 黏滑的；泥泞的；谄媚的，虚伪的
15831,slat,n,,692,0.87,F,,,用板条做或装备,vt. 用板条做或装备；用条板制造
15832,anarchist,n,,702,0.86,,1,toefl,无政府主义者,n. 无政府主义者
15833,pulsar,n,,759,0.79,M,,,[天]脉冲星,n. [天]脉冲星
15834,freak,j,,661,0.91,,2,ielts,反复无常,n. 反复无常；怪人，怪事；畸形人
15835,pissed,j,,726,0.83,F,1,,,
15836,retriever,n,,661,0.91,,,toefl,取回的人,n. 取回的人；（训练成能寻回猎物的）猎犬
15837,interrogator,n,,700,0.86,,,,,
15838,locust,n,,702,0.86,F,1,cet6 gk,蝗虫,n. 蝗虫，蚱蜢
15839,strikeout,n,,741,0.81,N,,,失败,n. 失败；加删除线；三击未中出局
15840,breakout,n,,685,0.88,M,,,,
15841,panoramic,j,,651,0.92,,1,,全景的,adj. 全景的
15842,scavenger,n,,659,0.91,,,toefl,清道夫,n. 清道夫；食腐动物；拾荒者；[化]清除剂
15843,mottled,j,,670,0.9,F,,,斑驳的,adj. 斑驳的，杂色的
15844,condensation,n,,676,0.89,M,,toefl,压缩,n. 压缩；凝结；冷凝
15845,grasshopper,n,,684,0.88,,,cet6 toefl,蚱蜢,n. 蚱蜢；蝗虫；小型侦察机
15846,tonal,j,,677,0.89,A,,,音调的,adj. 音调的；色调的
15847,tongs,[PL],n,667,0.9,,,,夹具,n. 夹具；钳子（tong的复数）
15848,sacramental,j,,746,0.8,A,,,,
15849,mousse,n,,671,0.89,N,1,,奶油冻,n. 奶油冻；摩丝
15850,perfectionism,n,,883,0.68,A,,,,
15851,kindly,j,,657,0.91,F,2,,亲切地,adv. 亲切地；温和地；仁慈地
15852,unforeseen,j,,637,0.94,,1,,,
15853,redistribute,v,,654,0.92,A,1,,再区分,vt. 再区分；重新分配
15854,suction,n,,660,0.91,,,,抽吸,n. 抽吸；吸力；吸
15855,overarching,j,,688,0.87,A,,,,
15856,ordination,n,,729,0.82,M,,,任命,n. 任命；神职授任；排成等级；分类
15857,edict,n,,643,0.93,,1,,法令,n. 法令；布告
15858,queasy,j,,661,0.91,F,,,呕吐的,adj. 呕吐的；不稳定的；催吐的
15859,masturbation,n,,703,0.85,,,,手淫,n. 手淫
15860,corny,j,,648,0.92,,,,谷类的,adj. 谷类的；粗野的；陈腐的；乡下味的
15861,crux,n,,640,0.94,,,,关键,n. 关键；难题；十字架形，坩埚
15862,serotonin,n,,732,0.82,M,,,,
15863,meet,n,,660,0.91,N,5,zk gk,遇见,vt. 遇见；满足；对付
15864,newborn,n,,668,0.9,M,1,,新生的,adj. 新生的；再生的
15865,hard-pressed,j,,645,0.93,,1,,,
15866,fissure,n,,652,0.92,F,,,裂开,vi. 裂开；分裂
15867,tortured,j,,643,0.93,,,,,
15868,winnings,[PL],n,740,0.81,N,1,,赢得的钱,n. 赢得的钱（winning的复数）
15869,impervious,j,,648,0.92,,,toefl,不受影响的,adj. 不受影响的，无动于衷的；不能渗透的
15870,humanism,n,,737,0.81,A,1,,人道主义,n. 人道主义
15871,libel,n,,669,0.89,,2,toefl,[律]诽谤罪,n. [律]诽谤罪；诋毁；毁坏名誉的东西；控诉书
15872,confidant,n,,647,0.92,,,,密友,n. 密友；知己
15873,treetop,n,,667,0.9,F,,,树稍,n. 树稍；树顶
15874,enticing,j,,649,0.92,,,,迷人的,adj. 迷人的；引诱的
15875,clergyman,n,,653,0.92,,1,toefl,牧师,n. 牧师；教士
15876,huddle,n,,656,0.91,,1,cet6 ky toefl ielts,把,vt. 把...挤在一起；使缩成一团；草率了事
15877,molestation,n,,706,0.85,S,,,,
15878,bluegrass,n,,679,0.88,N,,,,
15879,gurney,n,,682,0.88,F,,,,
15880,disillusion,v,,636,0.94,,1,cet6 toefl,使醒悟,vt. 使醒悟；使不再抱幻想
15881,slaying,n,,714,0.84,N,,,,
15882,defiantly,r,,656,0.91,F,,,对抗地,adv. 对抗地；挑战地
15883,grounding,n,,655,0.91,A,1,,[电]接地,n. [电]接地；基础；（染色的）底色；搁浅
15884,sworn,j,,669,0.89,,,,宣誓过的,adj. 宣誓过的；发过誓的
15885,exhort,v,,646,0.92,,1,ielts,劝诫,vt. 劝诫；忠告
15886,forwards,r,,655,0.91,N,,,向前,adv. 向前；今后
15887,picker,n,,682,0.88,,,,采摘者,n. 采摘者；采摘机；啄者；挖掘者
15888,buoyant,j,,639,0.93,,1,ielts,有浮力的,adj. 有浮力的；轻快的；上涨的
15889,enliven,v,,649,0.92,,1,,使活泼,vt. 使活泼；使生动；使有生气，使活跃
15890,alfalfa,n,,677,0.88,,,,紫花苜蓿,n. 紫花苜蓿；苜蓿
15891,ill,r,,635,0.94,,4,zk gk,坏的,adj. 坏的；生病的；邪恶的；不吉利的
15892,acupuncture,n,,715,0.83,M,1,toefl,对…施行针刺疗法,vt. 对…施行针刺疗法
15893,converter,n,,676,0.88,,1,toefl,变流器,n. 变流器，整流器；转化器
15894,deferred,j,,651,0.92,,,,延期的,adj. 延期的
15895,lovable,j,,644,0.93,,1,,可爱的,adj. 可爱的，讨人喜欢的
15896,welding,n,,665,0.9,,,,焊接的,adj. 焊接的
15897,expertly,r,,657,0.91,F,,,熟练地,adv. 熟练地；巧妙地
15898,drunk,n,,657,0.91,F,2,cet4 cet6 ky gk,喝酒,v. 喝酒（drink的过去分词）
15899,whomever,p,,635,0.94,,,,,
15900,isotope,n,,688,0.87,A,1,,[化]同位素,n. [化]同位素
15901,air-conditioned,j,,649,0.92,,1,,,
15902,evaporation,n,,684,0.87,A,,cet6 toefl,蒸发,n. 蒸发；消失
15903,catering,n,,653,0.91,N,,ielts,给养,n. 给养；承办酒席；[医]提供饮食及服务
15904,terra-cotta,n,,680,0.88,,,,,
15905,teacher-librarian,n,,1105,0.54,A,,,,
15906,underpin,v,,685,0.87,A,1,,从下面支撑,vt. 从下面支撑；加强…的基础；巩固；支持
15907,cologne,n,,663,0.9,F,1,,古龙香水,n. 古龙香水
15908,deformity,n,,695,0.86,A,,,,
15909,graciously,r,,646,0.92,,,,和蔼地,adv. 和蔼地；仁慈地；雅致地
15910,Quaker,j,,661,0.9,,,,教友派信徒,n. 教友派信徒；贵格会教徒
15911,perfectionist,n,,661,0.9,,1,,至善论者,n. 至善论者；完美主义者，追求完美的人
15912,noxious,j,,652,0.91,,,toefl ielts,有害的,adj. 有害的；有毒的；败坏道德的；讨厌的
15913,pivot,n,,680,0.88,M,1,toefl ielts,枢轴,n. 枢轴；中心点；旋转运动
15914,dispersal,n,,711,0.84,A,,toefl,分散,n. 分散；散布；传播；疏散；消失
15915,Siberian,j,,654,0.91,M,,,西伯利亚,adj. 西伯利亚（人）的；来自西伯利亚的
15916,aerosol,n,,655,0.91,A,1,,喷雾器,n. 喷雾器；气雾剂；浮质；气溶胶
15917,morbidity,n,,756,0.79,A,,,发病率,n. 发病率；病态；不健全
15918,shaking,n,,661,0.9,F,,,挥动,n. 挥动，摇动；震动，震惊
15919,gnarled,j,,675,0.88,F,,,,
15920,encroach,v,,634,0.94,,1,toefl,侵占,vi. 侵占；蚕食；侵蚀
15921,pursuant,i,,700,0.85,A,,,依据的,adj. 依据的；追赶的；随后的
15922,atrium,n,,661,0.9,,,,,
15923,perceptive,j,,648,0.92,,1,toefl,感知的,adj. 感知的，知觉的；有知觉力的
15924,in-service,j,,753,0.79,A,,,,
15925,legalization,n,,668,0.89,A,,,合法化,n. 合法化；法律认可
15926,cyst,n,,742,0.8,A,1,,包囊,n. 包囊；囊肿；膀胱
15927,detectable,j,,652,0.91,A,,toefl,可发觉的,adj. 可发觉的；可检测的
15928,righteousness,n,,648,0.92,,,,正直,n. 正直；正义；公正；正当
15929,bicycle,v,,656,0.9,M,2,cet4 ky ielts zk gk,自行车,n. 自行车
15930,ethereal,j,,645,0.92,,1,,天上的,adj. 天上的；轻的；象空气的
15931,three-time,j,,696,0.85,N,,,,
15932,swine,n,,798,0.74,,,,猪,n. 猪；卑贱的人
15933,contrive,v,,640,0.93,,1,cet6 ky toefl ielts,设计,vt. 设计；发明；图谋
15934,peacock,n,,655,0.91,F,1,cet6,孔雀,n. 孔雀；爱虚荣的人；雄孔雀
15935,phrasing,n,,651,0.91,A,,,分节法,n. 分节法；措辞
15936,intolerant,j,,648,0.92,,1,,无法忍受的,adj. 无法忍受的；偏狭的
15937,pomegranate,n,,695,0.85,M,,,,
15938,intrepid,j,,648,0.91,,1,toefl,无畏的,adj. 无畏的；勇猛的；勇敢的
15939,skyward,r,,653,0.91,F,,,,
15940,blatantly,r,,625,0.95,,,,喧闹地,adv. 喧闹地；公然地；看穿了地
15941,laurel,n,,644,0.92,,1,toefl,[植]月桂树,n. [植]月桂树；桂冠，殊荣
15942,mid-afternoon,n,,646,0.92,,,,,
15943,English-language,j,,657,0.9,,,,,
15944,abet,v,,629,0.94,,,,煽动,vt. 煽动，教唆；支持
15945,warplane,n,,728,0.81,N,1,,,
15946,condescending,j,,634,0.93,,,,故意屈尊的,adj. 故意屈尊的；谦逊的；有优越感的
15947,swish,v,,697,0.85,F,1,,鞭打,vt. 鞭打；使作沙沙声
15948,awning,n,,667,0.89,F,,,雨篷,n. 雨篷；遮阳篷；甲板等上的天篷
15949,entanglement,n,,649,0.91,A,,toefl,,
15950,justifiable,j,,655,0.9,A,1,,可证明为正当的,adj. 可证明为正当的；可辩解的，有道理的
15951,acorn,n,,692,0.86,M,,,橡子,n. 橡子；橡实
15952,APR,n,,719,0.82,A,2,,四月,abbr. 四月（April）
15953,cottonwood,n,,669,0.88,,,toefl,[植]杨木,n. [植]杨木；三角叶杨
15954,childless,j,,646,0.92,,1,,,
15955,interim,n,,632,0.94,,3,cet6 ky ielts,临时的,adj. 临时的，暂时的；中间的；间歇的
15956,scandalous,j,,627,0.94,,1,,诽谤性的,adj. 诽谤性的；可耻的
15957,perplex,v,,634,0.93,,,cet6 ky toefl ielts,使困惑,vt. 使困惑，使为难；使复杂化
15958,urchin,n,,776,0.76,A,,ielts,,
15959,run-up,n,,653,0.91,,2,,,
15960,grisly,j,,635,0.93,,1,,可怕的,adj. 可怕的；厉害的；严重的
15961,paparazzi,n,,710,0.83,S,,,狗仔队,n. 狗仔队（专门追逐名人偷拍照片的摄影者或记者，paparazzo的复数）
15962,stockbroker,n,,647,0.91,,,,股票经纪人,n. 股票经纪人
15963,gingerbread,n,,661,0.89,,,,,
15964,ineligible,j,,657,0.9,N,,toefl,,
15965,hypnosis,n,,809,0.73,M,1,,催眠状态,n. 催眠状态；催眠
15966,dropping,n,,641,0.92,,,,落下,n. 落下；滴下物；[军]空投
15967,garland,n,,655,0.9,,1,,花环,n. 花环
15968,envious,j,,635,0.93,,1,cet6,羡慕的,adj. 羡慕的；嫉妒的
15969,blockage,n,,652,0.91,M,1,,封锁,n. 封锁；妨碍；堵塞，堵塞
15970,schematic,j,,678,0.87,A,,,图解的,adj. 图解的；概要的
15971,vaccinate,v,,715,0.83,S,1,cet6 toefl,接种疫苗,vi. 接种疫苗
15972,lentils,[PL],n,682,0.87,M,,,,
15973,Briton,n,,672,0.88,,2,,英国人,n. 英国人；大不列颠人
15974,braided,j,,657,0.9,F,,,编辫子的,adj. 编辫子的；有饰带镶缀的
15975,censure,n,,1019,0.58,S,1,toefl,责难,vt. 责难，责备
15976,cultured,j,,634,0.93,,1,,有教养的,adj. 有教养的；讲究的；人工培养的
15977,smirk,n,,678,0.87,F,1,,傻笑,n. 傻笑；假笑；得意的笑
15978,musty,j,,668,0.88,F,,,发霉的,adj. 发霉的；落伍的；冷淡的
15979,resounding,j,,624,0.95,,1,,响亮的,adj. 响亮的；轰动的；彻底的
15980,Audubon,n,,677,0.87,,,,,
15981,predation,n,,726,0.81,A,,,,
15982,neoliberal,j,,821,0.72,A,,,,
15983,hopper,n,,697,0.85,F,,,单足跳者,n. 单足跳者；跳虫；料斗；漏斗
15984,starship,n,,739,0.8,F,,,,
15985,Yoruba,j,,753,0.78,A,,,,
15986,pronunciation,n,,638,0.92,,1,cet4 cet6 ky zk gk,发音,n. 发音；读法
15987,phantom,j,,644,0.92,F,1,,幽灵,n. 幽灵；幻影；虚位
15988,humanist,j,,748,0.79,A,,toefl,人道主义者,n. 人道主义者；人文主义者；人类学者，人文学者
15989,institutionalized,j,,701,0.84,A,,,使成惯例的,adj. 使成惯例的；有组织的；遭受收容机构所产生的不良影响的
15990,melanoma,n,,712,0.83,M,,,,
15991,grimy,j,,664,0.89,F,,,,
15992,toenail,n,,654,0.9,F,,,脚趾甲,n. 脚趾甲；斜钉
15993,ICU,n,,840,0.7,A,,,加护病房,abbr. 加护病房（Intensive Care Unit）
15994,syllabus,n,,747,0.79,A,1,ielts,教学大纲,n. 教学大纲，摘要；课程表
15995,cynic,n,,670,0.88,,,,愤世嫉俗者,n. 愤世嫉俗者；犬儒学派的人
15996,astonishingly,r,,631,0.93,,,,,
15997,oversize,j,,666,0.88,M,1,,,
15998,thirty-seven,m,,645,0.91,F,,,,
15999,commemoration,n,,675,0.87,A,,,纪念,n. 纪念；纪念会；庆典
16000,phobia,n,,662,0.89,,1,ielts,恐惧症,n. 恐惧症；恐怖，憎恶
16001,defunct,j,,635,0.93,,1,toefl,,
16002,malaise,n,,640,0.92,,1,,不舒服,n. 不舒服；心神不安
16003,fussy,j,,650,0.91,M,1,toefl,爱挑剔的,adj. 爱挑剔的，难取悦的；易烦恼的
16004,agonize,v,,622,0.95,,,toefl,感到极度痛苦,vi. 感到极度痛苦；挣扎
16005,sardine,n,,674,0.87,,1,cet6,沙丁鱼,n. 沙丁鱼；[俚]庸碌无能的人
16006,dissenter,n,,658,0.89,,,toefl,持异议者,n. 持异议者；反对者
16007,gaunt,j,,680,0.87,F,1,ielts,荒凉的,adj. 荒凉的；憔悴的；枯瘦的
16008,babble,v,,670,0.88,F,1,,喋喋不休,vi. 喋喋不休；呀呀学语；作潺潺声
16009,parenthesis,n,,664,0.89,A,,,插入语,n. 插入语；圆括号；附带
16010,onerous,j,,630,0.93,,1,,繁重的,adj. 繁重的；麻烦的；负有义务的；负有法律责任的
16011,lonesome,j,,654,0.9,F,,,,
16012,crossword,n,,654,0.9,,1,,纵横字谜,n. 纵横字谜；纵横填字谜（等于cross puzzle）
16013,bleach,v,,649,0.91,F,1,cet6 toefl ielts,使漂白,vt. 使漂白，使变白
16014,mug,v,,645,0.91,,2,cet4 cet6 ky,脸,n. 脸；杯子；苦读者
16015,fisher,n,,717,0.82,A,,,渔夫,n. 渔夫；渔船；食鱼貂
16016,ill-fated,j,,631,0.93,,1,,,
16017,drowning,n,,635,0.93,,,,,v. （使）淹溺；淹没；浸没（drown的ing形式）
16018,nab,v,,645,0.91,,1,,捉住,vt. 捉住，逮捕；抢夺
